Country Name,Country Code,Indicator Name,Indicator Code,variable,value
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1961,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1961,4961400439
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1961,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1961,1076699900
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1961,185848451.3
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1961,1.12508E+12
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1961,1383681651
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1961,356200000
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1961,17801113629
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1961,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1961,271066000
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1961,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1961,2.89788E+11
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1961,3.29225E+11
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1961,39858688762
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1961,12925998733
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1961,
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1961,27980149925
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1961,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1961,39232435784
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1961,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1961,2088012282
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1961,4426949095
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1961,1831700364
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1961,253885656.3
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1961,3138500000
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1961,44842760293
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1961,748028839.4
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1961,53508617739
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1961,792959472.1
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1961,642857134.3
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1961,
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1961,12483229.31
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1961,2417558289
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1961,
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1961,76526614142
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1961,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1961,
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1961,86450321729
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1961,
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1961,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1961,1444327731
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1961,94334232345
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1961,3.1334E+11
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1961,35699286.01
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1961,1.69124E+11
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1961,704145671.4
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1961,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1961,
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1961,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1961,2025689537
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1961,
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1961,699161943.9
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1961,
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1961,14160000000
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1961,3.0015E+11
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1961,
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1961,
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1961,
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1961,159213462.5
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1961,174576508.5
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1961,1901868548
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1961,6.04324E+11
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1961,
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1961,485785234.9
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1961,4467200336
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1961,240524723.4
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1961,13493833740
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1961,5632460937
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1961,531959561.6
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1961,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1961,5670064168
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1961,1.12874E+12
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1961,4118647627
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1961,599026300
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1961,2899654840
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1961,7256966966
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1961,
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1961,244832035
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1961,11603867362
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1961,1865100000
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1961,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1961,3417516639
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1961,
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1961,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1961,1.10207E+12
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1961,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1961,
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1961,122000016
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1961,50333258390
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1961,1419333333
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1961,1058975266
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1961,764634783.7
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1961,327834680.6
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1961,
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1961,191659914.4
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1961,30935683297
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1961,31091393771
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1961,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1961,107700000
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1961,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1961,17212686615
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1961,43025199.5
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1961,11592024.36
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1961,945244992.2
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1961,333975336.6
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1961,70301238601
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1961,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1961,126396469.7
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1961,3034043574
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1961,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1961,81096175117
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1961,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1961,50333258390
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1961,31091393771
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1961,584961208.7
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,1961,7988888889
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1961,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1961,441524109
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1961,2.03963E+11
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1961,1547388781
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1961,5.633E+11
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1961,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1961,13999883.33
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1961,8189090909
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1961,
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1961,1.42512E+12
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1961,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1961,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1961,7972996814
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1961,696285714.3
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1961,1096646600
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1962,
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1962,546666677.8
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1962,
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1962,
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1962,
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1962,24450604878
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1962,
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1962,
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1962,19892485161
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1962,7756110210
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1962,213500006
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1962,13264015675
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1962,236434906.8
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1962,379567178.3
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1962,5081413340
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1962,
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1962,212254902
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1962,
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1962,31856922.86
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1962,94149985.97
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1962,444665186.4
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1962,19926293839
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1962,
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1962,
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1962,35643207.63
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1962,124482748.9
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1962,42227447632
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1962,11879982759
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1962,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1962,5416272727
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1962,47209359006
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1962,645284344.7
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1962,699373701.2
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1962,3779841429
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1962,166521239.9
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1962,4955543963
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1962,
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1962,479180824.3
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1962,2153895648
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1962,
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1962,
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1962,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1962,
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1962,824100000
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1962,2001468868
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1962,64553767695
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1962,1.58622E+11
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1962,1.57268E+11
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1962,
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1962,1518208221
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1962,
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1962,2.98896E+11
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1962,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1962,16138545209
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1962,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1962,
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1962,
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1962,19816815027
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1962,6340580854
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1962,122906435
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1962,75607529810
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1962,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1962,182796536.5
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1962,81247564157
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1962,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1962,1382515590
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1962,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1962,9122751.453
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1962,5213047711
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1962,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1962,1143600000
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1962,194948375.4
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1962,1.21449E+12
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1962,1612346412
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1962,387750000
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1962,19373385902
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1962,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1962,281896800
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1962,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1962,3.02669E+11
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1962,3.45512E+11
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1962,42973987800
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1962,13822953557
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1962,
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1962,30305006154
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1962,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1962,42161481859
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1962,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1962,2260349684
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1962,4693566416
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1962,1954634836
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1962,284916516.2
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1962,2510000000
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1962,50383891899
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1962,777712445.8
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1962,60723018684
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1962,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1962,868111400
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1962,660000008.6
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1962,
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1962,12541562.15
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1962,2814318517
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1962,
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1962,87603713901
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1962,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1962,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1962,
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1962,98887359119
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1962,
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1962,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1962,1434156379
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1962,96647153559
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1962,3.27807E+11
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1962,41859162.82
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1962,1.77434E+11
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1962,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1962,741509480.8
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1962,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1962,
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1962,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1962,2379606422
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1962,
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1962,739286906.9
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1962,
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1962,15200000000
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1962,
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1962,3.12904E+11
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1962,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1962,
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1962,
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1962,
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1962,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1962,
